run_id,protocol,n,seed,workload_arrival_process,workload_tx_bytes,workload_conflict_rate,workload_offered_rate,commit_hash,t_max,commit_latency_ms,finality_latency_ms,tps,goodput,consensus_msgs_per_acu,total_msgs_per_acu,bytes_per_acu,success_rate,fork_rate,K,alpha_p,alpha_c,beta,alpha_c_over_K
casper-ffg-n16-uniform,casper-ffg,16,14,poisson,512,0.0,100.0,1348a5da-dirty,20.0,5000.000001000,5000.000001000,6.400000,77.650000,19.101562,19.101562,117637.031250,1.000000,0.000000,nan,nan,nan,nan,nan
casper-ffg-n16-uniform,casper-ffg,16,15,poisson,512,0.0,100.0,1348a5da-dirty,20.0,5000.000001000,5000.000001000,6.400000,82.000000,19.101562,19.101562,117637.031250,1.000000,0.000000,nan,nan,nan,nan,nan
casper-ffg-n16-uniform,casper-ffg,16,16,poisson,512,0.0,100.0,1348a5da-dirty,20.0,5000.000001000,5000.000001000,6.400000,82.400000,19.101562,19.101562,117637.031250,1.000000,0.000000,nan,nan,nan,nan,nan
casper-ffg-n16-uniform,casper-ffg,16,17,poisson,512,0.0,100.0,1348a5da-dirty,20.0,5000.000001000,5000.000001000,6.400000,78.450000,19.101562,19.101562,117637.031250,1.000000,0.000000,nan,nan,nan,nan,nan
casper-ffg-n16-uniform,casper-ffg,16,18,poisson,512,0.0,100.0,1348a5da-dirty,20.0,5000.000001000,5000.000001000,6.400000,79.600000,19.101562,19.101562,117637.031250,1.000000,0.000000,nan,nan,nan,nan,nan
casper-ffg-n16-uniform,casper-ffg,16,19,poisson,512,0.0,100.0,1348a5da-dirty,20.0,5000.000001000,5000.000001000,6.400000,77.200000,19.101562,19.101562,117637.031250,1.000000,0.000000,nan,nan,nan,nan,nan
casper-ffg-n25-uniform,casper-ffg,25,0,poisson,512,0.0,100.0,1348a5da-dirty,20.0,5000.000001000,5000.000001000,10.000000,77.400000,29.280000,29.280000,122365.440000,1.000000,0.000000,nan,nan,nan,nan,nan
casper-ffg-n25-uniform,casper-ffg,25,1,poisson,512,0.0,100.0,1348a5da-dirty,20.0,5000.000001000,5000.000001000,10.000000,78.450000,29.280000,29.280000,122365.440000,1.000000,0.000000,nan,nan,nan,nan,nan
casper-ffg-n25-uniform,casper-ffg,25,2,poisson,512,0.0,100.0,1348a5da-dirty,20.0,5000.000001000,5000.000001000,10.000000,80.500000,29.280000,29.280000,122365.440000,1.000000,0.000000,nan,nan,nan,nan,nan
casper-ffg-n25-uniform,casper-ffg,25,3,poisson,512,0.0,100.0,1348a5da-dirty,20.0,5000.000001000,5000.000001000,10.000000,81.050000,29.280000,29.280000,122365.440000,1.000000,0.000000,nan,nan,nan,nan,nan
casper-ffg-n25-uniform,casper-ffg,25,4,poisson,512,0.0,100.0,1348a5da-dirty,20.0,5000.000001000,5000.000001000,10.000000,77.300000,29.280000,29.280000,122365.440000,1.000000,0.000000,nan,nan,nan,nan,nan
casper-ffg-n25-uniform,casper-ffg,25,5,poisson,512,0.0,100.0,1348a5da-dirty,20.0,5000.000001000,5000.000001000,10.000000,80.100000,29.280000,29.280000,122365.440000,1.000000,0.000000,nan,nan,nan,nan,nan
casper-ffg-n25-uniform,casper-ffg,25,6,poisson,512,0.0,100.0,1348a5da-dirty,20.0,5000.000001000,5000.000001000,10.000000,80.700000,29.280000,29.280000,122365.440000,1.000000,0.000000,nan,nan,nan,nan,nan
casper-ffg-n25-uniform,casper-ffg,25,7,poisson,512,0.0,100.0,1348a5da-dirty,20.0,5000.000001000,5000.000001000,10.000000,81.100000,29.280000,29.280000,122365.440000,1.000000,0.000000,nan,nan,nan,nan,nan
casper-ffg-n25-uniform,casper-ffg,25,8,poisson,512,0.0,100.0,1348a5da-dirty,20.0,5000.000001000,5000.000001000,10.000000,82.250000,29.280000,29.280000,122365.440000,1.000000,0.000000,nan,nan,nan,nan,nan
casper-ffg-n25-uniform,casper-ffg,25,9,poisson,512,0.0,100.0,1348a5da-dirty,20.0,5000.000001000,5000.000001000,10.000000,80.550000,29.280000,29.280000,122365.440000,1.000000,0.000000,nan,nan,nan,nan,nan
casper-ffg-n25-uniform,casper-ffg,25,10,poisson,512,0.0,100.0,1348a5da-dirty,20.0,5000.000001000,5000.000001000,10.000000,78.000000,29.280000,29.280000,122365.440000,1.000000,0.000000,nan,nan,nan,nan,nan
casper-ffg-n25-uniform,casper-ffg,25,11,poisson,512,0.0,100.0,1348a5da-dirty,20.0,5000.000001000,5000.000001000,10.000000,81.050000,29.280000,29.280000,122365.440000,1.000000,0.000000,nan,nan,nan,nan,nan
casper-ffg-n25-uniform,casper-ffg,25,12,poisson,512,0.0,100.0,1348a5da-dirty,20.0,5000.000001000,5000.000001000,10.000000,78.150000,29.280000,29.280000,122365.440000,1.000000,0.000000,nan,nan,nan,nan,nan
casper-ffg-n25-uniform,casper-ffg,25,13,poisson,512,0.0,100.0,1348a5da-dirty,20.0,5000.000001000,5000.000001000,10.000000,78.800000,29.280000,29.280000,122365.440000,1.000000,0.000000,nan,nan,nan,nan,nan
casper-ffg-n25-uniform,casper-ffg,25,14,poisson,512,0.0,100.0,1348a5da-dirty,20.0,5000.000001000,5000.000001000,10.000000,77.650000,29.280000,29.280000,122365.440000,1.000000,0.000000,nan,nan,nan,nan,nan
casper-ffg-n25-uniform,casper-ffg,25,15,poisson,512,0.0,100.0,1348a5da-dirty,20.0,5000.000001000,5000.000001000,10.000000,82.000000,29.280000,29.280000,122365.440000,1.000000,0.000000,nan,nan,nan,nan,nan
casper-ffg-n25-uniform,casper-ffg,25,16,poisson,512,0.0,100.0,1348a5da-dirty,20.0,5000.000001000,5000.000001000,10.000000,82.400000,29.280000,29.280000,122365.440000,1.000000,0.000000,nan,nan,nan,nan,nan
casper-ffg-n25-uniform,casper-ffg,25,17,poisson,512,0.0,100.0,1348a5da-dirty,20.0,5000.000001000,5000.000001000,10.000000,78.450000,29.280000,29.280000,122365.440000,1.000000,0.000000,nan,nan,nan,nan,nan
casper-ffg-n25-uniform,casper-ffg,25,18,poisson,512,0.0,100.0,1348a5da-dirty,20.0,5000.000001000,5000.000001000,10.000000,79.600000,29.280000,29.280000,122365.440000,1.000000,0.000000,nan,nan,nan,nan,nan
casper-ffg-n25-uniform,casper-ffg,25,19,poisson,512,0.0,100.0,1348a5da-dirty,20.0,5000.000001000,5000.000001000,10.000000,77.200000,29.280000,29.280000,122365.440000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n4,pbft,4,0,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,3.800000,92.850000,6.750000,6.750000,38724.000000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n4,pbft,4,1,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,3.800000,94.350000,6.750000,6.750000,38724.000000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n4,pbft,4,2,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,3.800000,95.100000,6.750000,6.750000,38724.000000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n4,pbft,4,3,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,3.800000,95.850000,6.750000,6.750000,38724.000000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n4,pbft,4,4,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,3.800000,92.650000,6.750000,6.750000,38724.000000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n4,pbft,4,5,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,3.800000,97.350000,6.750000,6.750000,38724.000000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n4,pbft,4,6,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,3.800000,97.050000,6.750000,6.750000,38724.000000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n4,pbft,4,7,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,3.800000,95.500000,6.750000,6.750000,38724.000000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n4,pbft,4,8,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,3.800000,97.500000,6.750000,6.750000,38724.000000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n4,pbft,4,9,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,3.800000,95.900000,6.750000,6.750000,38724.000000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n4,pbft,4,10,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,3.800000,92.300000,6.750000,6.750000,38724.000000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n4,pbft,4,11,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,3.800000,96.500000,6.750000,6.750000,38724.000000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n4,pbft,4,12,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,3.800000,92.500000,6.750000,6.750000,38724.000000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n4,pbft,4,13,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,3.800000,93.300000,6.750000,6.750000,38724.000000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n4,pbft,4,14,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,3.800000,91.400000,6.750000,6.750000,38724.000000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n4,pbft,4,15,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,3.800000,97.900000,6.750000,6.750000,38724.000000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n4,pbft,4,16,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,3.800000,97.600000,6.750000,6.750000,38724.000000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n4,pbft,4,17,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,3.800000,92.800000,6.750000,6.750000,38724.000000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n4,pbft,4,18,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,3.800000,95.800000,6.750000,6.750000,38724.000000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n4,pbft,4,19,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,3.800000,92.200000,6.750000,6.750000,38724.000000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n7,pbft,7,0,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,6.650000,92.850000,12.857143,12.857143,44502.857143,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n7,pbft,7,1,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,6.650000,94.350000,12.857143,12.857143,44502.857143,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n7,pbft,7,2,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,6.650000,95.100000,12.857143,12.857143,44502.857143,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n7,pbft,7,3,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,6.650000,95.850000,12.857143,12.857143,44502.857143,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n7,pbft,7,4,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,6.650000,92.650000,12.857143,12.857143,44502.857143,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n7,pbft,7,5,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,6.650000,97.350000,12.857143,12.857143,44502.857143,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n7,pbft,7,6,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,6.650000,97.050000,12.857143,12.857143,44502.857143,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n7,pbft,7,7,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,6.650000,95.500000,12.857143,12.857143,44502.857143,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n7,pbft,7,8,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,6.650000,97.500000,12.857143,12.857143,44502.857143,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n7,pbft,7,9,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,6.650000,95.900000,12.857143,12.857143,44502.857143,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n7,pbft,7,10,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,6.650000,92.300000,12.857143,12.857143,44502.857143,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n7,pbft,7,11,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,6.650000,96.500000,12.857143,12.857143,44502.857143,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n7,pbft,7,12,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,6.650000,92.500000,12.857143,12.857143,44502.857143,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n7,pbft,7,13,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,6.650000,93.300000,12.857143,12.857143,44502.857143,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n7,pbft,7,14,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,6.650000,91.400000,12.857143,12.857143,44502.857143,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n7,pbft,7,15,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,6.650000,97.900000,12.857143,12.857143,44502.857143,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n7,pbft,7,16,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,6.650000,97.600000,12.857143,12.857143,44502.857143,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n7,pbft,7,17,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,6.650000,92.800000,12.857143,12.857143,44502.857143,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n7,pbft,7,18,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,6.650000,95.800000,12.857143,12.857143,44502.857143,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n7,pbft,7,19,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,6.650000,92.200000,12.857143,12.857143,44502.857143,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n10,pbft,10,0,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,9.500000,92.850000,18.900000,18.900000,46987.200000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n10,pbft,10,1,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,9.500000,94.350000,18.900000,18.900000,46987.200000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n10,pbft,10,2,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,9.500000,95.100000,18.900000,18.900000,46987.200000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n10,pbft,10,3,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,9.500000,95.850000,18.900000,18.900000,46987.200000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n10,pbft,10,4,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,9.500000,92.650000,18.900000,18.900000,46987.200000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n10,pbft,10,5,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,9.500000,97.350000,18.900000,18.900000,46987.200000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n10,pbft,10,6,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,9.500000,97.050000,18.900000,18.900000,46987.200000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n10,pbft,10,7,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,9.500000,95.500000,18.900000,18.900000,46987.200000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n10,pbft,10,8,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,9.500000,97.500000,18.900000,18.900000,46987.200000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n10,pbft,10,9,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,9.500000,95.900000,18.900000,18.900000,46987.200000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n10,pbft,10,10,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,9.500000,92.300000,18.900000,18.900000,46987.200000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n10,pbft,10,11,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,9.500000,96.500000,18.900000,18.900000,46987.200000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n10,pbft,10,12,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,9.500000,92.500000,18.900000,18.900000,46987.200000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n10,pbft,10,13,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,9.500000,93.300000,18.900000,18.900000,46987.200000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n10,pbft,10,14,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,9.500000,91.400000,18.900000,18.900000,46987.200000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n10,pbft,10,15,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,9.500000,97.900000,18.900000,18.900000,46987.200000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n10,pbft,10,16,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,9.500000,97.600000,18.900000,18.900000,46987.200000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n10,pbft,10,17,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,9.500000,92.800000,18.900000,18.900000,46987.200000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n10,pbft,10,18,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,9.500000,95.800000,18.900000,18.900000,46987.200000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n10,pbft,10,19,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,9.500000,92.200000,18.900000,18.900000,46987.200000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n16,pbft,16,0,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,15.200000,92.850000,30.937500,30.937500,49485.000000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n16,pbft,16,1,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,15.200000,94.350000,30.937500,30.937500,49485.000000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n16,pbft,16,2,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,15.200000,95.100000,30.937500,30.937500,49485.000000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n16,pbft,16,3,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,15.200000,95.850000,30.937500,30.937500,49485.000000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n16,pbft,16,4,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,15.200000,92.650000,30.937500,30.937500,49485.000000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n16,pbft,16,5,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,15.200000,97.350000,30.937500,30.937500,49485.000000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n16,pbft,16,6,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,15.200000,97.050000,30.937500,30.937500,49485.000000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n16,pbft,16,7,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,15.200000,95.500000,30.937500,30.937500,49485.000000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n16,pbft,16,8,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,15.200000,97.500000,30.937500,30.937500,49485.000000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n16,pbft,16,9,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,15.200000,95.900000,30.937500,30.937500,49485.000000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n16,pbft,16,10,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,15.200000,92.300000,30.937500,30.937500,49485.000000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n16,pbft,16,11,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,15.200000,96.500000,30.937500,30.937500,49485.000000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n16,pbft,16,12,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,15.200000,92.500000,30.937500,30.937500,49485.000000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n16,pbft,16,13,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,15.200000,93.300000,30.937500,30.937500,49485.000000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n16,pbft,16,14,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,15.200000,91.400000,30.937500,30.937500,49485.000000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n16,pbft,16,15,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,15.200000,97.900000,30.937500,30.937500,49485.000000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n16,pbft,16,16,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,15.200000,97.600000,30.937500,30.937500,49485.000000,1.000000,0.000000,nan,nan,nan,nan,nan
