run_id,protocol,n,seed,workload_arrival_process,workload_tx_bytes,workload_conflict_rate,workload_offered_rate,commit_hash,t_max,commit_latency_ms,finality_latency_ms,tps,goodput,consensus_msgs_per_acu,total_msgs_per_acu,bytes_per_acu,success_rate,fork_rate,K,alpha_p,alpha_c,beta,alpha_c_over_K
pbft-n16,pbft,16,17,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,15.200000,92.800000,30.937500,30.937500,49485.000000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n16,pbft,16,18,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,15.200000,95.800000,30.937500,30.937500,49485.000000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n16,pbft,16,19,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,15.200000,92.200000,30.937500,30.937500,49485.000000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n25,pbft,25,0,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,23.750000,92.850000,48.960000,48.960000,51502.080000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n25,pbft,25,1,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,23.750000,94.350000,48.960000,48.960000,51502.080000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n25,pbft,25,2,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,23.750000,95.100000,48.960000,48.960000,51502.080000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n25,pbft,25,3,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,23.750000,95.850000,48.960000,48.960000,51502.080000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n25,pbft,25,4,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,23.750000,92.650000,48.960000,48.960000,51502.080000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n25,pbft,25,5,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,23.750000,97.350000,48.960000,48.960000,51502.080000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n25,pbft,25,6,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,23.750000,97.050000,48.960000,48.960000,51502.080000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n25,pbft,25,7,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,23.750000,95.500000,48.960000,48.960000,51502.080000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n25,pbft,25,8,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,23.750000,97.500000,48.960000,48.960000,51502.080000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n25,pbft,25,9,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,23.750000,95.900000,48.960000,48.960000,51502.080000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n25,pbft,25,10,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,23.750000,92.300000,48.960000,48.960000,51502.080000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n25,pbft,25,11,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,23.750000,96.500000,48.960000,48.960000,51502.080000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n25,pbft,25,12,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,23.750000,92.500000,48.960000,48.960000,51502.080000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n25,pbft,25,13,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,23.750000,93.300000,48.960000,48.960000,51502.080000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n25,pbft,25,14,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,23.750000,91.400000,48.960000,48.960000,51502.080000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n25,pbft,25,15,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,23.750000,97.900000,48.960000,48.960000,51502.080000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n25,pbft,25,16,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,23.750000,97.600000,48.960000,48.960000,51502.080000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n25,pbft,25,17,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,23.750000,92.800000,48.960000,48.960000,51502.080000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n25,pbft,25,18,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,23.750000,95.800000,48.960000,48.960000,51502.080000,1.000000,0.000000,nan,nan,nan,nan,nan
pbft-n25,pbft,25,19,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000003000,1000.000003000,23.750000,92.200000,48.960000,48.960000,51502.080000,1.000000,0.000000,nan,nan,nan,nan,nan
snowman-n7,snowman,7,0,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,6.650000,92.850000,180.857143,180.857143,51144.000000,1.000000,0.000000,6,4,5,15,0.833333
snowman-n7,snowman,7,1,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,6.650000,94.350000,180.857143,180.857143,51144.000000,1.000000,0.000000,6,4,5,15,0.833333
snowman-n7,snowman,7,2,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,6.650000,95.100000,180.857143,180.857143,51144.000000,1.000000,0.000000,6,4,5,15,0.833333
snowman-n7,snowman,7,3,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,6.650000,95.850000,180.857143,180.857143,51144.000000,1.000000,0.000000,6,4,5,15,0.833333
snowman-n7,snowman,7,4,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,6.650000,92.650000,180.857143,180.857143,51144.000000,1.000000,0.000000,6,4,5,15,0.833333
snowman-n7,snowman,7,5,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,6.650000,97.350000,180.857143,180.857143,51144.000000,1.000000,0.000000,6,4,5,15,0.833333
snowman-n7,snowman,7,6,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,6.650000,97.050000,180.857143,180.857143,51144.000000,1.000000,0.000000,6,4,5,15,0.833333
snowman-n7,snowman,7,7,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,6.650000,95.500000,180.857143,180.857143,51144.000000,1.000000,0.000000,6,4,5,15,0.833333
snowman-n7,snowman,7,8,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,6.650000,97.500000,180.857143,180.857143,51144.000000,1.000000,0.000000,6,4,5,15,0.833333
snowman-n7,snowman,7,9,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,6.650000,95.900000,180.857143,180.857143,51144.000000,1.000000,0.000000,6,4,5,15,0.833333
snowman-n7,snowman,7,10,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,6.650000,92.300000,180.857143,180.857143,51144.000000,1.000000,0.000000,6,4,5,15,0.833333
snowman-n7,snowman,7,11,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,6.650000,96.500000,180.857143,180.857143,51144.000000,1.000000,0.000000,6,4,5,15,0.833333
snowman-n7,snowman,7,12,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,6.650000,92.500000,180.857143,180.857143,51144.000000,1.000000,0.000000,6,4,5,15,0.833333
snowman-n7,snowman,7,13,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,6.650000,93.300000,180.857143,180.857143,51144.000000,1.000000,0.000000,6,4,5,15,0.833333
snowman-n7,snowman,7,14,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,6.650000,91.400000,180.857143,180.857143,51144.000000,1.000000,0.000000,6,4,5,15,0.833333
snowman-n7,snowman,7,15,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,6.650000,97.900000,180.857143,180.857143,51144.000000,1.000000,0.000000,6,4,5,15,0.833333
snowman-n7,snowman,7,16,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,6.650000,97.600000,180.857143,180.857143,51144.000000,1.000000,0.000000,6,4,5,15,0.833333
snowman-n7,snowman,7,17,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,6.650000,92.800000,180.857143,180.857143,51144.000000,1.000000,0.000000,6,4,5,15,0.833333
snowman-n7,snowman,7,18,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,6.650000,95.800000,180.857143,180.857143,51144.000000,1.000000,0.000000,6,4,5,15,0.833333
snowman-n7,snowman,7,19,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,6.650000,92.200000,180.857143,180.857143,51144.000000,1.000000,0.000000,6,4,5,15,0.833333
snowman-n10,snowman,10,0,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,9.500000,92.850000,270.900000,270.900000,56941.200000,1.000000,0.000000,9,5,8,15,0.888889
snowman-n10,snowman,10,1,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,9.500000,94.350000,270.900000,270.900000,56941.200000,1.000000,0.000000,9,5,8,15,0.888889
snowman-n10,snowman,10,2,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,9.500000,95.100000,270.900000,270.900000,56941.200000,1.000000,0.000000,9,5,8,15,0.888889
snowman-n10,snowman,10,3,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,9.500000,95.850000,270.900000,270.900000,56941.200000,1.000000,0.000000,9,5,8,15,0.888889
snowman-n10,snowman,10,4,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,9.500000,92.650000,270.900000,270.900000,56941.200000,1.000000,0.000000,9,5,8,15,0.888889
snowman-n10,snowman,10,5,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,9.500000,97.350000,270.900000,270.900000,56941.200000,1.000000,0.000000,9,5,8,15,0.888889
snowman-n10,snowman,10,6,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,9.500000,97.050000,270.900000,270.900000,56941.200000,1.000000,0.000000,9,5,8,15,0.888889
snowman-n10,snowman,10,7,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,9.500000,95.500000,270.900000,270.900000,56941.200000,1.000000,0.000000,9,5,8,15,0.888889
snowman-n10,snowman,10,8,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,9.500000,97.500000,270.900000,270.900000,56941.200000,1.000000,0.000000,9,5,8,15,0.888889
snowman-n10,snowman,10,9,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,9.500000,95.900000,270.900000,270.900000,56941.200000,1.000000,0.000000,9,5,8,15,0.888889
snowman-n10,snowman,10,10,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,9.500000,92.300000,270.900000,270.900000,56941.200000,1.000000,0.000000,9,5,8,15,0.888889
snowman-n10,snowman,10,11,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,9.500000,96.500000,270.900000,270.900000,56941.200000,1.000000,0.000000,9,5,8,15,0.888889
snowman-n10,snowman,10,12,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,9.500000,92.500000,270.900000,270.900000,56941.200000,1.000000,0.000000,9,5,8,15,0.888889
snowman-n10,snowman,10,13,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,9.500000,93.300000,270.900000,270.900000,56941.200000,1.000000,0.000000,9,5,8,15,0.888889
snowman-n10,snowman,10,14,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,9.500000,91.400000,270.900000,270.900000,56941.200000,1.000000,0.000000,9,5,8,15,0.888889
snowman-n10,snowman,10,15,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,9.500000,97.900000,270.900000,270.900000,56941.200000,1.000000,0.000000,9,5,8,15,0.888889
snowman-n10,snowman,10,16,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,9.500000,97.600000,270.900000,270.900000,56941.200000,1.000000,0.000000,9,5,8,15,0.888889
snowman-n10,snowman,10,17,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,9.500000,92.800000,270.900000,270.900000,56941.200000,1.000000,0.000000,9,5,8,15,0.888889
snowman-n10,snowman,10,18,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,9.500000,95.800000,270.900000,270.900000,56941.200000,1.000000,0.000000,9,5,8,15,0.888889
snowman-n10,snowman,10,19,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,9.500000,92.200000,270.900000,270.900000,56941.200000,1.000000,0.000000,9,5,8,15,0.888889
snowman-n16,snowman,16,0,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,15.200000,92.850000,450.937500,450.937500,66063.750000,1.000000,0.000000,15,8,12,15,0.800000
snowman-n16,snowman,16,1,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,15.200000,94.350000,450.937500,450.937500,66063.750000,1.000000,0.000000,15,8,12,15,0.800000
snowman-n16,snowman,16,2,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,15.200000,95.100000,450.937500,450.937500,66063.750000,1.000000,0.000000,15,8,12,15,0.800000
snowman-n16,snowman,16,3,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,15.200000,95.850000,450.937500,450.937500,66063.750000,1.000000,0.000000,15,8,12,15,0.800000
snowman-n16,snowman,16,4,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,15.200000,92.650000,450.937500,450.937500,66063.750000,1.000000,0.000000,15,8,12,15,0.800000
snowman-n16,snowman,16,5,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,15.200000,97.350000,450.937500,450.937500,66063.750000,1.000000,0.000000,15,8,12,15,0.800000
snowman-n16,snowman,16,6,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,15.200000,97.050000,450.937500,450.937500,66063.750000,1.000000,0.000000,15,8,12,15,0.800000
snowman-n16,snowman,16,7,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,15.200000,95.500000,450.937500,450.937500,66063.750000,1.000000,0.000000,15,8,12,15,0.800000
snowman-n16,snowman,16,8,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,15.200000,97.500000,450.937500,450.937500,66063.750000,1.000000,0.000000,15,8,12,15,0.800000
snowman-n16,snowman,16,9,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,15.200000,95.900000,450.937500,450.937500,66063.750000,1.000000,0.000000,15,8,12,15,0.800000
snowman-n16,snowman,16,10,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,15.200000,92.300000,450.937500,450.937500,66063.750000,1.000000,0.000000,15,8,12,15,0.800000
snowman-n16,snowman,16,11,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,15.200000,96.500000,450.937500,450.937500,66063.750000,1.000000,0.000000,15,8,12,15,0.800000
snowman-n16,snowman,16,12,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,15.200000,92.500000,450.937500,450.937500,66063.750000,1.000000,0.000000,15,8,12,15,0.800000
snowman-n16,snowman,16,13,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,15.200000,93.300000,450.937500,450.937500,66063.750000,1.000000,0.000000,15,8,12,15,0.800000
snowman-n16,snowman,16,14,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,15.200000,91.400000,450.937500,450.937500,66063.750000,1.000000,0.000000,15,8,12,15,0.800000
snowman-n16,snowman,16,15,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,15.200000,97.900000,450.937500,450.937500,66063.750000,1.000000,0.000000,15,8,12,15,0.800000
snowman-n16,snowman,16,16,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,15.200000,97.600000,450.937500,450.937500,66063.750000,1.000000,0.000000,15,8,12,15,0.800000
snowman-n16,snowman,16,17,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,15.200000,92.800000,450.937500,450.937500,66063.750000,1.000000,0.000000,15,8,12,15,0.800000
snowman-n16,snowman,16,18,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,15.200000,95.800000,450.937500,450.937500,66063.750000,1.000000,0.000000,15,8,12,15,0.800000
snowman-n16,snowman,16,19,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,15.200000,92.200000,450.937500,450.937500,66063.750000,1.000000,0.000000,15,8,12,15,0.800000
snowman-n25,snowman,25,0,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,23.750000,92.850000,600.960000,600.960000,73217.280000,1.000000,0.000000,20,11,16,15,0.800000
snowman-n25,snowman,25,1,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,23.750000,94.350000,600.960000,600.960000,73217.280000,1.000000,0.000000,20,11,16,15,0.800000
snowman-n25,snowman,25,2,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,23.750000,95.100000,600.960000,600.960000,73217.280000,1.000000,0.000000,20,11,16,15,0.800000
snowman-n25,snowman,25,3,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,23.750000,95.850000,600.960000,600.960000,73217.280000,1.000000,0.000000,20,11,16,15,0.800000
snowman-n25,snowman,25,4,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,23.750000,92.650000,600.960000,600.960000,73217.280000,1.000000,0.000000,20,11,16,15,0.800000
snowman-n25,snowman,25,5,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,23.750000,97.350000,600.960000,600.960000,73217.280000,1.000000,0.000000,20,11,16,15,0.800000
snowman-n25,snowman,25,6,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,23.750000,97.050000,600.960000,600.960000,73217.280000,1.000000,0.000000,20,11,16,15,0.800000
snowman-n25,snowman,25,7,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,23.750000,95.500000,600.960000,600.960000,73217.280000,1.000000,0.000000,20,11,16,15,0.800000
snowman-n25,snowman,25,8,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,23.750000,97.500000,600.960000,600.960000,73217.280000,1.000000,0.000000,20,11,16,15,0.800000
snowman-n25,snowman,25,9,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,23.750000,95.900000,600.960000,600.960000,73217.280000,1.000000,0.000000,20,11,16,15,0.800000
snowman-n25,snowman,25,10,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,23.750000,92.300000,600.960000,600.960000,73217.280000,1.000000,0.000000,20,11,16,15,0.800000
snowman-n25,snowman,25,11,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,23.750000,96.500000,600.960000,600.960000,73217.280000,1.000000,0.000000,20,11,16,15,0.800000
snowman-n25,snowman,25,12,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,23.750000,92.500000,600.960000,600.960000,73217.280000,1.000000,0.000000,20,11,16,15,0.800000
snowman-n25,snowman,25,13,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,23.750000,93.300000,600.960000,600.960000,73217.280000,1.000000,0.000000,20,11,16,15,0.800000
snowman-n25,snowman,25,14,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,23.750000,91.400000,600.960000,600.960000,73217.280000,1.000000,0.000000,20,11,16,15,0.800000
snowman-n25,snowman,25,15,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,23.750000,97.900000,600.960000,600.960000,73217.280000,1.000000,0.000000,20,11,16,15,0.800000
snowman-n25,snowman,25,16,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,23.750000,97.600000,600.960000,600.960000,73217.280000,1.000000,0.000000,20,11,16,15,0.800000
snowman-n25,snowman,25,17,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,23.750000,92.800000,600.960000,600.960000,73217.280000,1.000000,0.000000,20,11,16,15,0.800000
snowman-n25,snowman,25,18,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,23.750000,95.800000,600.960000,600.960000,73217.280000,1.000000,0.000000,20,11,16,15,0.800000
snowman-n25,snowman,25,19,poisson,512,0.0,100.0,1348a5da-dirty,20.0,1000.000046000,1000.000046000,23.750000,92.200000,600.960000,600.960000,73217.280000,1.000000,0.000000,20,11,16,15,0.800000
